Author,Doha,Charan_1_Matras,Charan_2_Matras,Charan_3_Matras,Charan_4_Matras,Total_Matras,Is_Valid_48
पृष्ठ ४,"सांच बराबर तप नहीं, झूठ बराबर पाप । | जाके हिरदै में सांच है, ताके हिरदै हरि आप ॥",13,11,15,13,52,No
पृष्ठ ४,"खूब खांड है खीचड़ी, माहि ष्डयाँ टुक कून । | देख पराई चूपड़ी, जी ललचावे कौन ॥",13,11,13,11,48,Yes
पृष्ठ ४,"साईं सेती चोरियाँ, चोरा सेती गुझ । | जाणैंगा रे जीवएगा, मार पड़ैगी तुझ ॥",13,10,15,10,48,Yes
पृष्ठ ४,"तीरथ तो सब बेलड़ी, सब जग मेल्या छाय । | कबीर मूल निकंदिया, कौण हलाहल खाय ॥",13,11,13,11,48,Yes
पृष्ठ ४,"जप-तप दीसैं थोथरा, तीरथ व्रत बेसास । | सूवै सैंबल सेविया, यौ जग चल्या निरास ॥",13,11,13,12,49,No
पृष्ठ ४,"जेती देखौ आत्म, तेता सालिगराम । | राधू प्रतषि देव है, नहीं पाथ सूँ काम ॥",11,11,12,11,45,No
पृष्ठ ४,"कबीर दुनिया देहुरै, सीत नवांवरग जाइ । | हिरदा भीतर हरि बसै, तू ताहि सौ ल्यो लाइ ॥",13,12,13,12,50,No
पृष्ठ ४,"मन मथुरा दिल द्वारिका, काया कासी जाणि । | दसवां द्वारा देहुरा, तामै जोति पिछिरिग ॥",13,11,13,11,48,Yes
पृष्ठ ४,"मेरे संगी दोइ जरग, एक वैष्णौ एक राम । | वो है दाता मुक्ति का, वो सुमिरावै नाम ॥",14,13,13,11,51,No
पृष्ठ ४,"मथुरा जाउ भावे द्वारिका, भावै जाउ जगनाथ । | साथ-संगति हरि-भागति बिन-कछु न आवै हाथ ॥",16,12,25,0,53,No
पृष्ठ ४,"कबीर संगति साधु की, बेगि करीजै जाइ । | दुर्मति दूरि बंबाइसी, देसी सुमति बताइ ॥",13,11,14,11,49,No
पृष्ठ ४,"उज्जवल देखि न धीजिये,  वग ज्यूं माडै ध्यान । | धीर बौठि चपेटसी, यूँ ले बूडै ग्यान ॥",14,11,12,11,48,Yes
पृष्ठ ४,"जेता मीठा बोलरगा, तेता साधन जारिग । | पहली था दिखाइ करि, उडै देसी आरिग ॥",14,12,12,11,49,No
पृष्ठ ४,"जानि बूझि सांचहिं तर्जे, करै झूठ सूँ नेहु । | ताकि संगति राम जी, सुपिने ही पिनि देहु ॥",15,11,12,11,49,No
पृष्ठ ४,"कबीर तास मिलाइ, जास हियाली तू बसै । | नहिंतर बेगि उठाइ, नित का गंजर को सहै ॥",11,13,12,13,49,No
पृष्ठ ४,"कबीरा बन-बन मे फिरा, कारणि आपणै राम । | राम सरीखे जन मिले, तिन सारे सवेरे काम ॥",14,12,13,14,53,No
पृष्ठ ४,"कबीर मन पंषो भया, जहाँ मन वहाँ उड़ि जाय । | जो जैसी संगति करै, सो तैसे फल खाइ ॥",13,13,13,11,50,No
पृष्ठ ४,"कबीरा खाई कोट कि, पानी पिवै न कोई । | जाइ मिलै जब गंग से, तब गंगोदक होइ ॥",13,12,13,11,49,No
पृष्ठ ४,"माषी गुड़ मैं गड़ि रही, पंख रही लपटाई । | ताली पीटै सिरि घुनै, मीठै बोई माइ ॥",13,12,13,11,49,No
पृष्ठ ४,"मूरख संग न कीजिये, लोहा जलि न तिराइ । | कदली-सीप-भुजगं मुख, एक बूंद तिहँ भाइ ॥",13,11,13,11,48,Yes
पृष्ठ ४,"हरिजन सेती रुसणा, संसारी सूँ हेत । | ते णर कदे न नीपजौ, ज्यूँ कालर का खेत ॥",12,11,13,11,47,No
पृष्ठ ४,"काजल केरी कोठड़ी, तैसी यहु संसार । | बलिहारी ता दास की, पैसिर निकसण हार ॥",13,11,13,11,48,Yes
